Variavel,ID,Descricao
Votante,1760,Gustavo Gayer
Votante,1761,Henderson Pinto
Votante,1762,Icaro de Valmir
Votante,1763,Ismael
Votante,1764,Ismael Alexandrino
Votante,1765,Ivoneide Caetano
Votante,1766,Iza Arruda
Votante,1767,Jack Rocha
Votante,1768,Jeferson Rodrigues
Votante,1769,Josenildo
Votante,1770,Julia Zanatta
Votante,1771,Julio Arcoverde
Votante,1772,Keniston Braga
Votante,1773,Kiko Celeguim
Votante,1774,Lêda Borges
Votante,1775,Leo Prates
Votante,1776,Lucas Ramos
Votante,1777,Luciano Alves
Votante,1778,Luciano Amaral
Votante,1779,Luciano Azevedo
Votante,1780,Luciano Vieira
Votante,1781,Luis Carlos Gomes
Votante,1782,Luiz Gastão
Votante,1783,Marcelo Crivella
Votante,1784,Marcelo Lima
Votante,1785,Marcelo Queiroz
Votante,1786,Márcio Correa
Votante,1787,Marcos Pollon
Votante,1788,Maria Arraes
Votante,1789,Matheus Noronha
Votante,1790,Maurício Carvalho
Votante,1791,Mauricio do Vôlei
Votante,1792,Mauricio Neves
Votante,1793,Max Lemos
Votante,1794,Meire Serafim
Votante,1795,Mersinho Lucena
Votante,1796,Messias Donato
Votante,1797,Miguel Ângelo
Votante,1798,Murillo Gouvea
Votante,1799,Murilo Galdino
Votante,1800,Nely Aquino
Votante,1801,Nikolas Ferreira
Votante,1802,Pastor Diniz
Votante,1803,Pastor Henrique Vieira
Votante,1804,Paulinho Freire
Votante,1805,Paulo Alexandre Barbosa
Votante,1806,Paulo Litro
Votante,1807,Pedro Aihara
Votante,1808,Pedro Campos
Votante,1809,Pezenti
Votante,1810,Priscila Costa
Votante,1811,Prof. Paulo Fernando
Votante,1812,Prof. Reginaldo Veras
Votante,1813,Rafael Brito
Votante,1814,Rafael Simoes
Votante,1815,Reginete Bispo
Votante,1816,Reimont
Votante,1817,Ricardo Ayres
Votante,1818,Ricardo Maia
Votante,1819,Ricardo Salles
Votante,1820,Roberta Roma
Votante,1821,Roberto Monteiro Pai
Votante,1822,Robinson Faria
Votante,1823,Rodolfo Nogueira
Votante,1824,Rodrigo Estacho
Votante,1825,Rodrigo Gambale
Votante,1826,Rodrigo Valadares
Votante,1827,Rogéria Santos
Votante,1828,Rosângela Moro
Votante,1829,Samuel Viana
Votante,1830,Sargento Gonçalves
Votante,1831,Sargento Portugal
Votante,1832,Saullo Vianna
Votante,1833,Silvia Waiãpi
Votante,1834,Silvye Alves
Votante,1835,Sonize Barbosa
Votante,1836,Tadeu Veneri
Votante,1837,Tarcísio Motta
Votante,1838,Thiago de Joaldo
Votante,1839,Thiago Flores
Votante,1840,Tião Medeiros
Votante,1841,Waldemar Oliveira
Votante,1842,Welter
Votante,1843,Yandra Moura
Votante,1844,Zé Haroldo Cathedral
Votante,1845,Zé Trovão
Votante,1846,Zezinho Barbary
Votante,1847,Zucco
Votante,1848,Abilio Brunini
Votante,1849,Any Ortiz
Votante,1850,Delegada Adriana Accorsi
Votante,1851,Delegada Katarina
Votante,1852,Delegado Matheus Laiola
Votante,1853,Jadyel Alencar
Votante,1854,Lula da Fonte
Votante,1855,Marangoni
Votante,1856,Marussa Boldrin
Votante,1857,Mauricio Marcon
Votante,1858,Neto Carletto
Votante,1859,Professora Goreth
Votante,1860,Professora Luciene Cavalcante
Votante,1861,Rosângela Reis
Votante,1862,Simone Marquetto
Votante,1863,Albuquerque
Votante,1864,Alexandre Guimarães
Votante,1865,Amom Mandel
Votante,1866,Ana Paula Lima
Votante,1867,Andreia Siqueira
Votante,1868,Antônio Doido
Votante,1869,Bruno Farias
Votante,1870,Clarissa Tércio
Votante,1871,Dani Cunha
Votante,1872,Daniel Barbosa
Votante,1873,Dr. Allan Garcês
Votante,1874,Duda Salabert
Votante,1875,Fábio Macedo
Votante,1876,Felipe Saliba
Votante,1877,Helena Lima
Votante,1878,Henrique Júnior
Votante,1879,Hildo do Candango
Votante,1880,Lebrão
Votante,1881,Marcos Tavares
Votante,1882,Tacilla Mariana Carvalho
Votante,1883,Renilce Nicodemos
Votante,1884,Roberto Duarte
Votante,1885,Saulo Pedroso
Votante,1886,Socorro Neri
Votante,1887,Washington Quaquá
Votante,1888,Yury do Paredão
Votante,1889,Dr Fabio Rueda
Votante,1890,Juliana Cardoso
Votante,1891,Rafael Prudente
Votante,1892,Padovani
Votante,1893,Ricardo Abrão
Votante,1894,Mario Frias
Votante,1895,Silvio Antonio
Votante,1896,Márcio Honaiser
Votante,1897,Roseana Sarney
Votante,1898,Deltan Dallagnol
Votante,1899,Dr. Daniel Soranz
Votante,1900,Eliane Braz
Partido,0,PFL
Partido,1,PDT
Partido,2,PMDB
Partido,3,PCdoB
Partido,4,PTB
Partido,5,PSB
Partido,6,PSDB
Partido,7,PPB
Partido,8,PT
Partido,9,PL
Partido,10,PV
Partido,11,PPS
Partido,12,PMN
Partido,13,PRONA
Partido,14,PST
Partido,15,PSL
Partido,16,PSD
Partido,17,PSC
Partido,18,PP
Partido,19,S.PART.
Partido,20,PRP
Partido,21,PSOL
Partido,22,PMR
Partido,23,PTC
Partido,24,PRB
Partido,25,PR
Partido,26,DEM
Partido,27,PHS
Partido,28,PRTB
Partido,29,PTdoB
Partido,30,PAN
Partido,31,PEN
Partido,32,PROS
Partido,33,SDD
Partido,34,SD
Partido,35,PTN
Partido,36,PSDC
Partido,37,REDE
Partido,38,PMB
Partido,39,PODE
Partido,40,AVANTE
Partido,41,MDB
Partido,42,PATRI
Partido,43,PPL
Partido,44,NOVO
Partido,45,PATRIOTA
Partido,46,CIDADANIA
Partido,47,REPUBLICANOS
Partido,48,SOLIDARIEDADE
Partido,49,DC
Partido,50,UNIÃO
UF,0,PR
UF,1,PB
UF,2,RO
UF,3,MA
UF,4,DF
UF,5,RR
UF,6,RS
UF,7,RJ
UF,8,SP
UF,9,CE
UF,10,PA
UF,11,MS
UF,12,PE
UF,13,AM
UF,14,PI
UF,15,AL
UF,16,GO
UF,17,BA
UF,18,MG
UF,19,SC
UF,20,MT
UF,21,AP
UF,22,RN
UF,23,SE
UF,24,AC
UF,25,ES
UF,26,TO
Votacao,0,14541-69
Votacao,1,32428-111
Votacao,2,32428-59
Votacao,3,113716-111
Votacao,4,113716-267
Votacao,5,113717-114
Votacao,6,113717-142
Votacao,7,113717-152
Votacao,8,113717-181
Votacao,9,113717-184
Votacao,10,113717-189
Votacao,11,113717-194
Votacao,12,113717-197
Votacao,13,113717-200
Votacao,14,113717-202
Votacao,15,113717-204
Votacao,16,113717-230
Votacao,17,113717-250
Votacao,18,113717-295
Votacao,19,113717-59
Votacao,20,113717-95
Votacao,21,14312-81
Votacao,22,143282-5
Votacao,23,145211-10
Votacao,24,109175-70
Votacao,25,120186-63
Votacao,26,120186-68
Votacao,27,125572-186
Votacao,28,125572-187
Votacao,29,126541-68
Votacao,30,140174-133
Votacao,31,140174-83
Votacao,32,149095-73
Votacao,33,150357-107
Votacao,34,150357-52
Votacao,35,150357-80
Votacao,36,150358-37
Votacao,37,150373-84
Votacao,38,150399-149
Votacao,39,150930-5
Votacao,40,151030-5
Votacao,41,153730-20
Votacao,42,153730-36
Votacao,43,153730-70
Votacao,44,154528-107
Votacao,45,154528-119
Votacao,46,154528-68
Votacao,47,154538-23
Votacao,48,154538-56
Votacao,49,154539-48
Votacao,50,158197-71
Votacao,51,159554-31
Votacao,52,251072-105
Votacao,53,251072-39
Votacao,54,251072-48
Votacao,55,251120-102
Votacao,56,251120-82
Votacao,57,253166-4
Votacao,58,257781-20
Votacao,59,258267-45
Votacao,60,258595-57
Votacao,61,260897-117
Votacao,62,261022-75
Votacao,63,262198-72
Votacao,64,262198-78
Votacao,65,262198-98
Votacao,66,36162-83
Votacao,67,97884-50
Votacao,68,97884-59
Votacao,69,97884-75
Votacao,70,140375-132
Votacao,71,140375-143
Votacao,72,150399-186
Votacao,73,252972-101
Votacao,74,253982-5
Votacao,75,270567-33
Votacao,76,272146-35
Votacao,77,272914-37
Votacao,78,277133-117
Votacao,79,277133-62
Votacao,80,277133-92
Votacao,81,279507-70
Votacao,82,279543-44
Votacao,83,282740-145
Votacao,84,282740-42
Votacao,85,282740-60
Votacao,86,282740-61
Votacao,87,282740-90
Votacao,88,282740-97
Votacao,89,284567-45
Votacao,90,284567-58
Votacao,91,286611-39
Votacao,92,289038-29
Votacao,93,289038-37
Votacao,94,289945-69
Votacao,95,290460-54
Votacao,96,290460-77
Votacao,97,292328-188
Votacao,98,292328-204
Votacao,99,292729-64
Votacao,100,294427-54
Votacao,101,294428-42
Votacao,102,294429-110
Votacao,103,294429-133
Votacao,104,294429-160
Votacao,105,294429-179
Votacao,106,294429-56
Votacao,107,294429-70
Votacao,108,294429-95
Votacao,109,294430-56
Votacao,110,294430-81
Votacao,111,298221-71
Votacao,112,304792-37
Votacao,113,142458-64
Votacao,114,14809-130
Votacao,115,275322-252
Votacao,116,285867-88
Votacao,117,298990-146
Votacao,118,298990-78
Votacao,119,303307-48
Votacao,120,307822-63
Votacao,121,307925-109
Votacao,122,307925-77
Votacao,123,307925-88
Votacao,124,308633-29
Votacao,125,310833-87
Votacao,126,311012-25
Votacao,127,311031-112
Votacao,128,311031-134
Votacao,129,311031-48
Votacao,130,311031-76
Votacao,131,311039-54
Votacao,132,314558-32
Votacao,133,314558-57
Votacao,134,314558-67
Votacao,135,314558-94
Votacao,136,314559-59
Votacao,137,316491-51
Votacao,138,316491-75
Votacao,139,316493-55
Votacao,140,316493-77
Votacao,141,318828-40
Votacao,142,319342-53
Votacao,143,319342-77
Votacao,144,320786-45
Votacao,145,328072-6
Votacao,146,332482-60
Votacao,147,335039-55
Votacao,148,56373-84
Votacao,149,56373-95
Votacao,150,104342-141
Votacao,151,104342-99
Votacao,152,256022-206
Votacao,153,264293-88
Votacao,154,307925-175
Votacao,155,330427-143
Votacao,156,330427-242
Votacao,157,330427-309
Votacao,158,330427-311
Votacao,159,330427-313
Votacao,160,330427-318
Votacao,161,335178-67
Votacao,162,335937-47
Votacao,163,335937-79
Votacao,164,338066-34
Votacao,165,339302-57
Votacao,166,339551-65
Votacao,167,339551-83
Votacao,168,339552-29
Votacao,169,339630-35
Votacao,170,339689-104
Votacao,171,339689-114
Votacao,172,339689-186
Votacao,173,339689-196
Votacao,174,339689-67
Votacao,175,339696-112
Votacao,176,339696-91
Votacao,177,339705-102
Votacao,178,339705-120
Votacao,179,339705-147
Votacao,180,339823-36
Votacao,181,339847-121
Votacao,182,339850-186
Votacao,183,339853-79
Votacao,184,339854-37
Votacao,185,340369-4
Votacao,186,344056-55
Votacao,187,344468-77
Votacao,188,345069-114
Votacao,189,345069-119
Votacao,190,345069-121
Votacao,191,345070-79
Votacao,192,346697-65
Votacao,193,346782-62
Votacao,194,347030-10
Votacao,195,347832-48
Votacao,196,348693-57
Votacao,197,348711-50
Votacao,198,349771-61
Votacao,199,350464-54
Votacao,200,350464-60
Votacao,201,350464-72
Votacao,202,350489-4
Votacao,203,350507-7
Votacao,204,350571-30
Votacao,205,353093-92
Votacao,206,353741-128
Votacao,207,353741-160
Votacao,208,353741-192
Votacao,209,353741-54
Votacao,210,353741-67
Votacao,211,353776-4
Votacao,212,354034-47
Votacao,213,355920-104
Votacao,214,356805-49
Votacao,215,363391-101
Votacao,216,365555-120
Votacao,217,368083-56
Votacao,218,368083-72
Votacao,219,368084-49
Votacao,220,368170-49
Votacao,221,368679-64
Votacao,222,368679-81
Votacao,223,371091-7
Votacao,224,313951-205
Votacao,225,313951-237
Votacao,226,313951-248
Votacao,227,313951-268
Votacao,228,350108-117
Votacao,229,364186-139
Votacao,230,364186-74
Votacao,231,364579-61
Votacao,232,366816-167
Votacao,233,371547-84
Votacao,234,371789-105
Votacao,235,371789-147
Votacao,236,372150-100
Votacao,237,373907-63
Votacao,238,374302-82
Votacao,239,377706-66
Votacao,240,382665-65
Votacao,241,382667-61
Votacao,242,382680-63
Votacao,243,382681-107
Votacao,244,382688-119
Votacao,245,382688-99
Votacao,246,382708-110
Votacao,247,382708-93
Votacao,248,382725-97
Votacao,249,383657-93
Votacao,250,384554-74
Votacao,251,388308-65
Votacao,252,391163-36
Votacao,253,391163-52
Votacao,254,391163-86
Votacao,255,392908-35
Votacao,256,392908-60
Votacao,257,392908-82
Votacao,258,394079-127
Votacao,259,394079-140
Votacao,260,394079-150
Votacao,261,394079-156
Votacao,262,394079-192
Votacao,263,394079-195
Votacao,264,394079-55
Votacao,265,394079-73
Votacao,266,394079-80
Votacao,267,394947-104
Votacao,268,394947-54
Votacao,269,396987-124
Votacao,270,396987-95
Votacao,271,398628-60
Votacao,272,403395-164
Votacao,273,413095-63
Votacao,274,413095-70
Votacao,275,415049-31
Votacao,276,415049-51
Votacao,277,421658-7
Votacao,278,112893-218
Votacao,279,112893-225
Votacao,280,14271-84
Votacao,281,15471-155
Votacao,282,18454-92
Votacao,283,290450-52
Votacao,284,290450-54
Votacao,285,339409-144
Votacao,286,339977-66
Votacao,287,345552-78
Votacao,288,345552-93
Votacao,289,361442-144
Votacao,290,370193-6
Votacao,291,378478-172
Votacao,292,378478-223
Votacao,293,378478-232
Votacao,294,378478-242
Votacao,295,403508-95
Votacao,296,406183-14
Votacao,297,412236-104
Votacao,298,416057-86
Votacao,299,416057-90
Votacao,300,416057-93
Votacao,301,416531-9
Votacao,302,419290-65
Votacao,303,419290-71
Votacao,304,419290-80
Votacao,305,420066-66
Votacao,306,420746-108
Votacao,307,420746-123
Votacao,308,420746-129
Votacao,309,420746-62
Votacao,310,420746-81
Votacao,311,422455-79
Votacao,312,422455-92
Votacao,313,422643-94
Votacao,314,422684-88
Votacao,315,423427-110
Votacao,316,423427-147
Votacao,317,423427-82
Votacao,318,423428-126
Votacao,319,423428-129
Votacao,320,423428-137
Votacao,321,423428-142
Votacao,322,423428-91
Votacao,323,423580-6
Votacao,324,428043-85
Votacao,325,428250-112
Votacao,326,428250-125
Votacao,327,428250-162
Votacao,328,428250-189
Votacao,329,428250-200
Votacao,330,428250-93
Votacao,331,430472-108
Votacao,332,430472-85
Votacao,333,434563-110
Votacao,334,434563-185
Votacao,335,434563-74
Votacao,336,434563-87
Votacao,337,434938-122
Votacao,338,434938-133
Votacao,339,436198-9
Votacao,340,437378-16
Votacao,341,438197-76
Votacao,342,438942-12
Votacao,343,439736-22
Votacao,344,440177-118
Votacao,345,440177-163
Votacao,346,440177-43
Votacao,347,440177-53
Votacao,348,440269-157
Votacao,349,440269-72
Votacao,350,440269-73
Votacao,351,440269-76
Votacao,352,440269-79
Votacao,353,440269-88
Votacao,354,440269-92
Votacao,355,440269-94
Votacao,356,440517-13
Votacao,357,441341-10
Votacao,358,443158-105
Votacao,359,443158-158
Votacao,360,443158-205
Votacao,361,443158-92
Votacao,362,445427-89
Votacao,363,446738-5
Votacao,364,447734-66
Votacao,365,447935-106
Votacao,366,447935-121
Votacao,367,447935-142
Votacao,368,447935-83
Votacao,369,453801-55
Votacao,370,453801-69
Votacao,371,453801-89
Votacao,372,454911-55
Votacao,373,458747-7
Votacao,374,458748-9
Votacao,375,458749-9
Votacao,376,153275-100
Votacao,377,21571-106
Votacao,378,21571-127
Votacao,379,21571-130
Votacao,380,21571-154
Votacao,381,284827-198
Votacao,382,378478-308
Votacao,383,378478-317
Votacao,384,438409-126
Votacao,385,438409-137
Votacao,386,438409-164
Votacao,387,438409-203
Votacao,388,447936-162
Votacao,389,447937-133
Votacao,390,447937-136
Votacao,391,454360-6
Votacao,392,464520-164
Votacao,393,465329-108
Votacao,394,465329-74
Votacao,395,465329-98
Votacao,396,465331-92
Votacao,397,466304-84
Votacao,398,466305-84
Votacao,399,469773-6
Votacao,400,469774-6
Votacao,401,471270-135
Votacao,402,471270-95
Votacao,403,482426-31
Votacao,404,482426-43
Votacao,405,483948-50
Votacao,406,485201-93
Votacao,407,485262-48
Votacao,408,488165-8
Votacao,409,488578-7
Votacao,410,489010-5
Votacao,411,489682-5
Votacao,412,17338-302
Votacao,413,17338-321
Votacao,414,260404-97
Votacao,415,357094-119
Votacao,416,357094-124
Votacao,417,357094-132
Votacao,418,394079-276
Votacao,419,476031-112
Votacao,420,476031-81
Votacao,421,476031-93
Votacao,422,485274-124
Votacao,423,485758-129
Votacao,424,485758-146
Votacao,425,485758-63
Votacao,426,485758-72
Votacao,427,485758-83
Votacao,428,487868-77
Votacao,429,487868-96
Votacao,430,487966-81
Votacao,431,488582-8
Votacao,432,488607-71
Votacao,433,490375-123
Votacao,434,490375-130
Votacao,435,490375-134
Votacao,436,490375-87
Votacao,437,490387-69
Votacao,438,491872-58
Votacao,439,491872-61
Votacao,440,491872-68
Votacao,441,491963-8
Votacao,442,491974-6
Votacao,443,495378-103
Votacao,444,495378-111
Votacao,445,495378-116
Votacao,446,495378-119
Votacao,447,495378-50
Votacao,448,495378-59
Votacao,449,495378-76
Votacao,450,496290-59
Votacao,451,496290-68
Votacao,452,500056-109
Votacao,453,500056-133
Votacao,454,500056-94
Votacao,455,500079-157
Votacao,456,500380-7
Votacao,457,507762-6
Votacao,458,511029-60
Votacao,459,513172-64
Votacao,460,513496-108
Votacao,461,513496-139
Votacao,462,513496-146
Votacao,463,513496-149
Votacao,464,513496-153
Votacao,465,513496-157
Votacao,466,513496-160
Votacao,467,513496-171
Votacao,468,513496-175
Votacao,469,513496-178
Votacao,470,513496-182
Votacao,471,513496-193
Votacao,472,513496-227
Votacao,473,513496-249
Votacao,474,513496-251
Votacao,475,513496-259
Votacao,476,513496-260
Votacao,477,513496-261
Votacao,478,513496-262
Votacao,479,513496-263
Votacao,480,513496-95
Votacao,481,513512-66
Votacao,482,513514-58
Votacao,483,514832-10
Votacao,484,531883-4
Votacao,485,17338-382
Votacao,486,17338-414
Votacao,487,36162-204
Votacao,488,366851-147
Votacao,489,366851-186
Votacao,490,366851-189
Votacao,491,366851-196
Votacao,492,479328-65
Votacao,493,494004-52
Votacao,494,496725-130
Votacao,495,497188-8
Votacao,496,508967-7
Votacao,497,520245-145
Votacao,498,520245-150
Votacao,499,524645-65
Votacao,500,524645-71
Votacao,501,524645-81
Votacao,502,527723-74
Votacao,503,527728-70
Votacao,504,528165-59
Votacao,505,528165-65
Votacao,506,533505-79
Votacao,507,533535-56
Votacao,508,535959-48
Votacao,509,535959-57
Votacao,510,535959-74
Votacao,511,535959-83
Votacao,512,537339-16
Votacao,513,537997-4
Votacao,514,543448-90
Votacao,515,544176-6
Votacao,516,544463-71
Votacao,517,544573-6
Votacao,518,545925-61
Votacao,519,549909-28
Votacao,520,552689-39
Votacao,521,554412-9
Votacao,522,555727-52
Votacao,523,555727-77
Votacao,524,555727-80
Votacao,525,271219-134
Votacao,526,332451-149
Votacao,527,332451-164
Votacao,528,343930-201
Votacao,529,377011-249
Votacao,530,412854-79
Votacao,531,412854-83
Votacao,532,412854-86
Votacao,533,412854-89
Votacao,534,412854-92
Votacao,535,412854-95
Votacao,536,483808-155
Votacao,537,483808-165
Votacao,538,522343-74
Votacao,539,527704-65
Votacao,540,538366-67
Votacao,541,54307-116
Votacao,542,54307-120
Votacao,543,54307-159
Votacao,544,553112-63
Votacao,545,553474-9
Votacao,546,556261-124
Votacao,547,556261-26
Votacao,548,556261-43
Votacao,549,556261-57
Votacao,550,556332-28
Votacao,551,556590-9
Votacao,552,559275-42
Votacao,553,559275-63
Votacao,554,559465-38
Votacao,555,559706-41
Votacao,556,562466-47
Votacao,557,562615-106
Votacao,558,562615-129
Votacao,559,562615-141
Votacao,560,562615-154
Votacao,561,562615-213
Votacao,562,562615-233
Votacao,563,562615-268
Votacao,564,562615-281
Votacao,565,562615-291
Votacao,566,562615-39
Votacao,567,562615-78
Votacao,568,562615-93
Votacao,569,564113-45
Votacao,570,564453-52
Votacao,571,564520-44
Votacao,572,564521-63
Votacao,573,564522-34
Votacao,574,564525-125
Votacao,575,564525-133
Votacao,576,564525-136
Votacao,577,564525-142
Votacao,578,564525-145
Votacao,579,566047-41
Votacao,580,566891-38
Votacao,581,566891-57
Votacao,582,566891-66
Votacao,583,568421-21
Votacao,584,568421-27
Votacao,585,568421-44
Votacao,586,568515-5
Votacao,587,571564-6
Votacao,588,573508-47
Votacao,589,573508-49
Votacao,590,573508-51
Votacao,591,580163-51
Votacao,592,580163-59
Votacao,593,580951-61
Votacao,594,581700-34
Votacao,595,581700-35
Votacao,596,582605-6
Votacao,597,584020-124
Votacao,598,584020-132
Votacao,599,584020-34
Votacao,600,584020-44
Votacao,601,584020-50
Votacao,602,584020-79
Votacao,603,584020-99
Votacao,604,584279-5
Votacao,605,586411-57
Votacao,606,590058-41
Votacao,607,592935-115
Votacao,608,592935-148
Votacao,609,592935-162
Votacao,610,592935-52
Votacao,611,592935-88
Votacao,612,593650-5
Votacao,613,599142-30
Votacao,614,599142-54
Votacao,615,599142-64
Votacao,616,599380-7
Votacao,617,604604-4
Votacao,618,302638-290
Votacao,619,302638-314
Votacao,620,304008-173
Votacao,621,43617-209
Votacao,622,490116-261
Votacao,623,552295-75
Votacao,624,559036-102
Votacao,625,559036-105
Votacao,626,559036-115
Votacao,627,559036-118
Votacao,628,559036-134
Votacao,629,564547-55
Votacao,630,586949-8
Votacao,631,600255-111
Votacao,632,600363-100
Votacao,633,600363-125
Votacao,634,600363-37
Votacao,635,600363-56
Votacao,636,600363-66
Votacao,637,602633-84
Votacao,638,602633-89
Votacao,639,602714-46
Votacao,640,605324-57
Votacao,641,605324-63
Votacao,642,605327-66
Votacao,643,605330-62
Votacao,644,605330-66
Votacao,645,605332-34
Votacao,646,605333-45
Votacao,647,606381-11
Votacao,648,606381-24
Votacao,649,606381-31
Votacao,650,609196-42
Votacao,651,609198-45
Votacao,652,615815-56
Votacao,653,615815-58
Votacao,654,617857-8
Votacao,655,619236-45
Votacao,656,620901-33
Votacao,657,623330-47
Votacao,658,1049075-6
Votacao,659,1050558-63
Votacao,660,1050643-102
Votacao,661,1050643-110
Votacao,662,1050643-113
Votacao,663,1050643-117
Votacao,664,1050643-121
Votacao,665,1050643-125
Votacao,666,1050643-91
Votacao,667,1050643-96
Votacao,668,1050643-99
Votacao,669,1050795-6
Votacao,670,1050835-5
Votacao,671,1050836-6
Votacao,672,1050840-6
Votacao,673,1050845-6
Votacao,674,1050847-25
Votacao,675,1050852-8
Votacao,676,1150196-33
Votacao,677,1150196-36
Votacao,678,1150196-42
Votacao,679,1150196-47
Votacao,680,1150196-50
Votacao,681,1150196-53
Votacao,682,1150196-59
Votacao,683,1194736-11
Votacao,684,1228940-8
Votacao,685,1280621-30
Votacao,686,1301437-10
Votacao,687,1306690-9
Votacao,688,14493-442
Votacao,689,14493-473
Votacao,690,14493-492
Votacao,691,14493-500
Votacao,692,14493-503
Votacao,693,14493-535
Votacao,694,14493-536
Votacao,695,1504953-45
Votacao,696,1504953-55
Votacao,697,1514014-82
Votacao,698,1514136-40
Votacao,699,1515648-51
Votacao,700,1515648-58
Votacao,701,1515648-62
Votacao,702,1515648-69
Votacao,703,1515648-96
Votacao,704,1515649-40
Votacao,705,1554118-8
Votacao,706,1555340-67
Votacao,707,1570705-17
Votacao,708,1570898-35
Votacao,709,1570899-40
Votacao,710,1579302-7
Votacao,711,1594437-36
Votacao,712,1594437-46
Votacao,713,1594437-53
Votacao,714,1594437-66
Votacao,715,1671673-41
Votacao,716,1671673-50
Votacao,717,1671859-8
Votacao,718,1672065-33
Votacao,719,1672065-44
Votacao,720,1672065-49
Votacao,721,1672065-56
Votacao,722,1672065-70
Votacao,723,1672065-73
Votacao,724,1673126-82
Votacao,725,1700884-110
Votacao,726,1700884-45
Votacao,727,1700884-49
Votacao,728,1700884-63
Votacao,729,1700884-69
Votacao,730,1715687-106
Votacao,731,1715687-142
Votacao,732,1715687-149
Votacao,733,1715687-69
Votacao,734,1715687-78
Votacao,735,1715687-84
Votacao,736,1715687-98
Votacao,737,1734344-6
Votacao,738,1744988-6
Votacao,739,18180-101
Votacao,740,18216-226
Votacao,741,19319-71
Votacao,742,19319-83
Votacao,743,19319-87
Votacao,744,2017337-38
Votacao,745,267841-168
Votacao,746,267841-185
Votacao,747,267841-205
Votacao,748,267841-230
Votacao,749,267841-238
Votacao,750,298878-273
Votacao,751,298878-276
Votacao,752,298878-277
Votacao,753,298878-324
Votacao,754,298878-340
Votacao,755,298878-343
Votacao,756,304008-194
Votacao,757,339407-302
Votacao,758,344866-190
Votacao,759,344866-192
Votacao,760,344866-198
Votacao,761,351362-117
Votacao,762,372066-92
Votacao,763,373327-129
Votacao,764,373327-136
Votacao,765,373327-143
Votacao,766,373327-157
Votacao,767,373327-170
Votacao,768,373327-174
Votacao,769,373327-179
Votacao,770,373327-190
Votacao,771,373327-203
Votacao,772,373327-211
Votacao,773,373327-219
Votacao,774,373327-233
Votacao,775,373327-237
Votacao,776,373327-245
Votacao,777,373327-253
Votacao,778,373327-276
Votacao,779,373327-278
Votacao,780,373327-281
Votacao,781,373327-299
Votacao,782,373327-325
Votacao,783,373327-331
Votacao,784,373327-347
Votacao,785,373327-357
Votacao,786,373327-364
Votacao,787,373327-387
Votacao,788,373327-396
Votacao,789,373327-401
Votacao,790,373327-403
Votacao,791,373327-414
Votacao,792,373327-425
Votacao,793,388449-116
Votacao,794,412728-125
Votacao,795,412728-75
Votacao,796,463155-291
Votacao,797,463155-332
Votacao,798,463155-334
Votacao,799,463155-339
Votacao,800,463155-361
Votacao,801,537900-80
Votacao,802,537900-91
Votacao,803,542838-61
Votacao,804,544681-102
Votacao,805,544681-126
Votacao,806,544681-132
Votacao,807,544681-92
Votacao,808,544681-95
Votacao,809,544724-78
Votacao,810,551712-136
Votacao,811,553947-121
Votacao,812,571550-7
Votacao,813,580148-122
Votacao,814,580148-127
Votacao,815,580148-137
Votacao,816,580148-154
Votacao,817,580148-161
Votacao,818,580148-196
Votacao,819,580148-271
Votacao,820,580148-280
Votacao,821,580148-288
Votacao,822,580148-296
Votacao,823,585608-77
Votacao,824,585608-83
Votacao,825,585608-87
Votacao,826,585608-88
Votacao,827,585608-93
Votacao,828,590796-11
Votacao,829,591830-63
Votacao,830,600023-80
Votacao,831,602633-96
Votacao,832,602633-99
Votacao,833,603566-123
Votacao,834,603566-135
Votacao,835,603566-143
Votacao,836,611193-15
Votacao,837,611966-90
Votacao,838,613662-53
Votacao,839,613662-62
Votacao,840,613662-65
Votacao,841,619150-144
Votacao,842,619150-157
Votacao,843,619150-93
Votacao,844,622072-47
Votacao,845,796341-61
Votacao,846,796341-95
Votacao,847,808898-33
Votacao,848,808898-52
Votacao,849,808898-59
Votacao,850,818166-6
Votacao,851,860923-38
Votacao,852,860923-54
Votacao,853,860923-62
Votacao,854,865929-105
Votacao,855,865929-45
Votacao,856,865929-52
Votacao,857,865929-59
Votacao,858,865929-62
Votacao,859,865929-69
Votacao,860,865929-73
Votacao,861,865929-80
Votacao,862,865929-88
Votacao,863,865929-92
Votacao,864,865929-98
Votacao,865,865930-103
Votacao,866,865930-106
Votacao,867,865930-109
Votacao,868,865930-111
Votacao,869,865930-117
Votacao,870,865930-120
Votacao,871,865930-42
Votacao,872,865930-56
Votacao,873,865930-67
Votacao,874,865930-80
Votacao,875,865930-84
Votacao,876,865930-86
Votacao,877,865930-92
Votacao,878,865930-95
Votacao,879,865930-98
Votacao,880,944251-83
Votacao,881,944494-100
Votacao,882,944494-110
Votacao,883,944494-33
Votacao,884,944494-54
Votacao,885,944494-58
Votacao,886,944494-60
Votacao,887,944494-63
Votacao,888,944494-66
Votacao,889,944494-87
Votacao,890,944494-91
Votacao,891,944494-92
Votacao,892,944494-98
Votacao,893,946620-50
Votacao,894,949149-47
Votacao,895,961716-6
Votacao,896,996537-6
Votacao,897,996553-34
Votacao,898,996553-39
Votacao,899,996553-43
Votacao,900,1063052-105
Votacao,901,1594910-125
Votacao,902,1712771-52
