id,votacao,alpha,dim_lat1,dim_lat2
2011,2242140-63,0.33607954,-0.32070667,0.7277192
2012,2242140-72,0.018110802,-0.5064039,1.0679915
2013,2242140-81,1.1485565,-0.20947364,0.5952114
2014,2242282-7,0.0008363602,-2.2850418,-0.19359548
2015,2242322-7,-0.0041579497,-2.1092012,-0.6650831
2016,2242344-15,-0.028852668,-0.82022953,-0.884293
2017,2242413-59,0.88809216,0.12073427,0.8359666
2018,2242413-81,0.47817,-0.031589318,0.82940555
2019,2242488-56,0.00025492097,-0.41525856,1.5820161
2020,2242583-25,1.6314253,-0.42659956,0.41327757
2021,2242583-46,-0.005443206,0.8799897,0.62203926
2022,2242583-51,0.18069178,-2.2526367,-1.5182709
2023,2242583-61,0.26325965,-2.2722032,-1.3450778
2024,2242618-52,-0.0007309359,0.6448819,-1.2009397
2025,2242618-79,-2.2253137,0.027834792,-1.230691
2026,2242621-7,0.014286951,-1.1222686,-1.102224
2027,2242821-110,-2.7995746,-0.6577973,-0.16477925
2028,2242821-129,0.7981935,-0.8267753,-1.7398391
2029,2242868-76,0.86882114,-0.103418805,0.8036414
2030,2242887-109,2.6921453,0.4812156,0.98168266
2031,2242887-152,-0.0030783007,-0.2972437,0.8887101
2032,2242887-57,-0.007916922,0.38432994,1.333417
2033,2242887-64,0.006311969,0.17916703,1.0262431
2034,2242887-82,-0.70953584,0.19454397,0.09645965
2035,2242887-95,-0.0063563087,-0.18878517,1.6060574
2036,2242888-105,0.01031986,-0.48164955,1.1427957
2037,2242888-38,-0.86807805,1.0776742,2.0469317
2038,2242888-48,-0.031683974,0.37113398,1.2694391
2039,2242888-56,-0.015879111,0.41859213,1.2750026
2040,2242888-60,-0.3120616,0.28479087,1.1800752
2041,2242888-66,0.6058036,-0.07638475,-0.69373643
2042,2242888-67,0.56433177,-0.13046785,-0.7611532
2043,2242888-71,0.7821618,-0.5210741,-1.1805032
2044,2242888-78,-0.016155796,0.027289,0.46538797
2045,2242888-93,-0.0094521195,1.5406593,1.770038
2046,2242888-95,-0.00064862135,-0.68549067,1.6012052
2047,2243108-76,-0.8589496,-0.35851064,-0.6364505
2048,2244243-105,-1.3495065,-0.12552933,-1.0725253
2049,2244243-71,-0.0010652255,0.115076214,0.39916387
2050,2244773-6,-0.004644804,-0.13655415,-0.8490768
2051,2246357-57,0.018424787,-0.6000967,1.2728015
2052,2246359-31,-1.891312,0.20670752,-0.80803406
2053,2247459-6,0.07043766,-0.05619877,0.24646921
2054,2247980-114,1.7802272,-0.20812795,0.7212456
2055,2249891-32,-0.4306047,0.58852917,1.1638129
2056,2249891-47,-0.6426121,0.64470357,0.88050336
2057,2249891-52,0.022752719,-0.89884615,-1.3884044
2058,2249891-58,-0.009056813,0.9716936,0.062040593
2059,2249891-60,-0.010139384,0.42385647,1.2981285
2060,2249891-64,-0.011733396,0.2599298,1.0328178
2061,2249891-73,-0.015574331,1.7100866,1.7259074
2062,2249891-78,0.0059761805,-0.12614514,-0.98583496
2063,2249946-31,0.00019514878,0.06582765,1.3014038
2064,2249946-35,0.92240775,-1.0521626,-0.66983813
2065,2249946-37,0.20062491,-0.29535905,1.3260465
2066,2249946-43,0.19757955,-0.3593435,1.3048521
2067,2249946-71,0.62357634,-1.5673686,-1.0996493
2068,2249946-85,0.7506615,-2.0649695,-1.3502059
2069,2250300-35,-0.8247846,0.26560098,0.83364767
2070,2250300-52,-1.0935469,0.8408117,1.5331773
2071,2250977-41,0.019979179,0.78344256,2.0999115
2072,2250977-44,0.000578626,0.5762851,1.5541723
2073,2251191-45,-0.0033092329,-0.3896782,1.7413267
2074,2251392-38,0.008107535,0.88028026,0.78657556
2075,2251392-41,-0.0025083234,-0.08747983,1.2389188
2076,2251392-44,0.0031954001,-0.2302213,1.5504136
2077,2251392-46,0.008856818,-0.4324666,1.2970153
2078,2251392-52,-5.18285e-05,-4.502631,-1.3356845
2079,2251392-53,0.011904887,-1.1846942,-1.4982414
2080,2251392-79,-0.00335643,-0.2285832,0.6942393
2081,2251392-82,1.2184066,-0.13626866,0.46913636
2082,2251392-90,0.98726535,-0.007914324,0.56223863
2083,2251392-91,0.0047868327,-1.1237261,-0.42908692
2084,2251493-6,0.0029032873,-1.2985582,-1.364364
2085,2251922-8,1.3272009,-0.1710764,0.41397852
2086,2253356-65,0.00059864717,-0.5642593,2.0025306
2087,2253431-33,0.011543687,2.6469262,0.90219074
2088,2253458-7,0.0026036527,-1.6116858,-1.6470377
2089,2253471-47,-1.6341828,0.2066433,-0.48292795
2090,2253778-117,0.6829129,-0.13662289,0.9884438
2091,2253778-59,0.004702673,-0.96178555,-1.8975036
2092,2253778-63,-0.009130109,0.22460255,0.63076395
2093,2253778-67,-2.1822739,0.016989386,0.009416049
2094,2253778-69,-0.0043650437,-0.071896695,-0.5809015
2095,2253778-79,0.0049036117,0.107022755,0.6611057
2096,2253778-93,-0.017664753,0.67877233,1.0338181
2097,2253827-32,0.009745562,1.1393347,0.46159905
2098,2254253-51,1.1295828,-1.1891657,-0.6907184
2099,2254253-67,-0.0073812865,-0.35697433,1.5593176
2100,2254441-9,0.00891603,-0.6607606,-0.5416504
2101,2255096-29,1.1198759,0.3537779,1.0868602
2102,2255096-53,1.4686455,0.43076622,1.1659243
2103,2255237-7,-1.0705931,-0.07404838,-0.4403028
2104,2255363-43,-0.0092898505,2.1993432,2.1338494
2105,2255363-59,2.4567156,0.32296497,0.80717015
2106,2255363-71,0.7375251,-0.060701948,0.7865315
2107,2255387-65,0.021093382,0.001368854,0.45166886
2108,2255387-98,-0.019398727,-0.36635083,1.3549247
2109,2256130-22,-1.7782775,0.426918,0.15531418
2110,2256130-37,1.7031701,-0.23278822,0.31090412
2111,2256130-50,0.90852696,-1.4399545,-0.8112938
2112,2256130-56,2.0860534,-0.2002532,0.3261179
2113,2256246-12,1.8610395,-0.42099428,-0.196787
2114,2256542-32,0.5435108,1.589883,0.9628415
2115,2258717-9,-0.00029022573,0.53542614,-2.0827353
2116,2258907-9,0.0047531826,-0.35948917,-0.7521496
2117,2258964-34,-2.7537212e-06,0.9127231,3.1341548
2118,2258964-42,-0.010604441,1.4366602,3.3130481
2119,2258964-50,-0.00048300897,1.3450295,3.7554166
2120,2258964-53,0.009854979,0.68790245,1.7219844
2121,2258964-56,5.250891e-05,0.88625056,1.7391547
2122,2258964-60,1.0002472,-0.99106276,-0.53242224
2123,2258964-78,0.00076518493,-0.32619074,1.5959107
2124,2260433-104,-0.0028803863,0.76082593,1.2190319
2125,2260433-108,-0.016848708,-0.17155808,1.4519655
2126,2260433-124,-0.016015003,-0.14376569,1.2406001
2127,2260433-167,-0.72091955,-0.44996062,0.7461284
2128,2260433-176,-0.16217794,-1.0658686,-0.5481764
2129,2260433-194,-0.31658754,-0.059986662,1.2781215
2130,2260433-198,0.013102559,-0.58848935,1.9617811
2131,2260433-53,-0.17871623,0.3500298,1.1427928
2132,2260433-58,-0.0007624825,1.199831,1.551482
2133,2260433-64,-0.46341553,0.32227597,0.86288697
2134,2260433-76,-0.36239734,0.46427473,1.04758
2135,2260433-81,-0.8896977,0.36520568,0.80649483
2136,2260433-83,-0.63086057,0.37266806,0.8898024
2137,2260433-87,0.0047205975,-0.82379335,-1.3545325
2138,2260433-92,-0.85698485,0.15343228,0.52320635
2139,2260433-96,0.0124160135,0.1805246,-1.1254627
2140,2260971-110,-0.015685437,-0.18583384,1.3778979
2141,2260971-117,0.009764495,-0.41915408,1.3119823
2142,2260971-130,0.00077209505,-0.0063130595,1.1320343
2143,2260971-149,-0.0017235454,-0.2518748,1.4058148
2144,2260971-30,0.004063011,0.3883566,1.5655842
2145,2260971-38,5.401016e-07,1.267346,3.4595866
2146,2260971-43,0.0008277183,1.2987336,2.0040998
2147,2260971-60,-0.00032203726,0.8179849,1.4362541
2148,2260971-62,0.0019913213,0.7781311,1.5998195
2149,2260971-64,-0.0014433959,1.3119863,1.4089166
2150,2260971-69,-3.5160938e-06,0.9619827,2.374403
2151,2260971-74,0.024290998,-0.52090806,-1.1491314
2152,2260971-83,0.00010425883,-2.0311766,-2.9511633
2153,2260971-85,-0.021724781,0.21028563,1.1259462
2154,2260971-89,0.5291997,-0.68612164,-0.6437843
2155,2260971-98,-0.011560041,-0.2362832,1.0627558
2156,2261121-104,-1.4743181,0.21275614,-0.7518162
2157,2261121-110,-1.4396492,0.5908478,0.2451895
2158,2261121-114,0.9831597,-0.19662717,0.6784722
2159,2261121-172,0.00010074256,-2.6954043,-0.5858177
2160,2261121-82,9.003004e-06,0.34740764,-0.5549716
2161,2261121-88,0.001623346,0.53909826,-1.4274191
2162,2261121-90,-0.43108,0.33226636,-0.8165621
2163,2261121-99,-0.8959875,0.47755435,-0.62292725
2164,2261939-107,-0.0031151928,0.10765979,1.4533066
2165,2261939-110,0.019186022,-1.3410006,-1.1958898
2166,2261939-113,1.8963066e-05,-0.08429496,1.3804003
2167,2261939-31,1.330998,0.22217855,0.57046705
2168,2261939-42,0.5894867,0.52803165,0.5220586
2169,2261939-48,0.94158643,0.6609834,0.5774082
2170,2261939-52,0.783993,0.6533006,0.6514941
2171,2261939-55,-0.00998418,0.029356804,-1.1382738
2172,2261939-58,-0.35526103,0.114469826,-0.9858025
2173,2261939-62,-1.2614977,-0.16911936,-1.11618
2174,2261939-72,0.5810212,0.23970102,0.763337
2175,2261939-76,0.020930447,-0.21655737,1.3243308
2176,2261939-80,-0.011416363,1.5890964,0.4136214
2177,2261939-85,-0.029100819,-0.49699464,1.3146595
2178,2261939-89,0.4085044,-0.47149125,0.4734213
2179,2261939-94,-0.9827561,0.072625995,-0.88135475
2180,2261939-99,0.8597679,0.6652309,0.6054494
2181,2262099-33,-0.0028986963,-3.6574092,-0.46903196
2182,2263410-69,0.9580914,-0.21497288,0.46217278
2183,2263410-70,0.001436284,-0.19401906,1.2301239
2184,2263410-74,-0.010382475,-0.2044257,1.3894961
2185,2264837-9,0.003586169,-0.814064,-0.86555666
2186,2265295-39,0.007404688,0.701058,0.7577682
2187,2265295-61,-0.008167432,0.73245597,0.7617898
2188,2265295-72,-0.023483424,0.10444176,1.3109859
2189,2265440-8,-0.70214033,-0.87877357,-0.47747678
2190,2265505-38,-0.0053212363,1.3622528,1.1282938
2191,2265505-41,0.0076126,-1.3032967,-1.1154263
2192,2265599-15,0.027757894,-0.323597,0.47508803
2193,2265603-43,-0.00048639686,4.0518174,1.0082121
2194,2266253-8,0.00021446426,-1.6633804,-1.7605528
2195,2266304-9,0.004041419,0.063010305,-1.6475075
2196,2266321-8,-0.0015011436,0.19936281,-2.0999267
2197,2267660-10,0.0029998326,-1.3769628,-0.34238148
2198,593065-141,6.986142e-05,-0.049298197,1.5129393
2199,593065-172,-0.0033695213,0.064802594,1.6269524
2200,593065-178,0.021833874,-0.008519861,-1.708405
2201,593065-189,-0.005277603,0.033107035,1.4255648
2202,618055-78,-0.89615244,1.0799072,0.5616441
2203,618055-89,-1.4420561,0.9323521,0.45910162
2204,946475-111,-1.6561801,0.5166509,0.3513744
2205,946475-131,0.8803344,-1.1676403,-0.6998957
2206,946625-101,0.008988317,-0.11754575,1.0151235
2207,1301128-43,0.0064387536,-2.1328928,-0.42307147
2208,1555470-234,0.0019424995,0.9026892,0.23273255
2209,1594917-39,0.0062379977,-0.81291157,0.3729271
2210,18156-127,-0.018925298,1.4302838,-0.14796126
2211,18156-154,-1.6944711,0.8695894,-0.4440068
2212,18156-156,-1.6750538,0.97471404,-0.42916667
2213,2054465-88,-0.005641607,-1.1576322,-1.0562159
2214,2080470-78,-0.12579581,-0.70397455,-0.6014087
2215,2080470-86,-0.21598767,-0.82929915,-0.6797812
2216,2094936-23,0.00071362936,0.03294471,-1.6358712
2217,2114626-17,0.0042409725,-0.08378339,-0.09450244
2218,2149785-72,0.0068132114,-2.0891967,-0.6937406
2219,2165194-130,0.3211355,-2.4467895,-1.235033
2220,2166595-59,-0.56490237,-1.1424218,-0.79624456
2221,2166595-61,-0.4521988,-1.2103579,-0.8291332
2222,2166595-65,-0.9814426,-1.3887764,-0.8294443
2223,2176886-79,-0.002264376,-1.1260612,-0.06672933
2224,2184326-98,-0.011872423,-3.1551673,-1.0614908
2225,2184458-106,0.12640812,0.8630431,0.3070897
2226,2184458-111,-1.4556253,-0.8728662,-0.5182509
2227,2184458-115,1.3652407,0.73003507,0.5256126
2228,2184458-161,0.79035264,0.8543894,0.45275202
2229,2184458-169,0.35691032,-0.6886933,-0.28954884
2230,2184458-172,1.9803641,0.6930856,0.25526607
2231,2184458-184,-1.1792033,-0.770525,0.10146905
2232,2184458-92,0.93734205,0.9760535,0.5209877
2233,2184973-58,0.26984096,-0.6137064,-1.30894
2234,2184973-65,-0.29399553,0.37616894,0.9987589
2235,2190730-67,-7.11372e-06,-3.6766922,-1.1812271
2236,2194646-123,-0.63703847,-0.23106675,0.67030984
2237,2194646-126,1.0767443,-0.16833696,0.62731385
2238,2194646-130,1.4713055,-0.14691772,0.66204363
2239,2196355-66,-0.009767411,-3.1853073,-0.9119435
2240,2199215-101,1.6993839,0.06900289,1.1558013
2241,2199215-104,1.0993197,0.08919055,0.9088845
2242,2199215-107,0.40120494,-0.3478076,1.4009024
2243,2199215-112,0.33309358,-0.34792262,1.3295465
2244,2199215-162,0.330259,-0.35620025,1.2630687
2245,2199215-59,0.021846287,-0.15471733,1.3103383
2246,2199215-68,0.02026299,-0.1920766,1.2953047
2247,2199215-82,0.025074758,-0.39345676,1.5103271
2248,2199215-85,-0.9962078,0.25486022,-1.3121907
2249,2199215-94,0.012640412,-0.1422388,1.120241
2250,2199215-97,0.7336677,-0.260987,1.3884335
2251,2203957-115,-0.01958835,-2.0953078,-1.9095463
2252,2203957-126,0.012196428,-0.23293723,0.8540543
2253,2203957-157,-0.0052566044,-1.1629896,-1.1583921
2254,2203957-159,-0.87213945,1.666332,0.9396233
2255,2203957-163,0.5833717,-0.20015752,0.68676054
2256,2203957-166,-0.28044102,0.3366765,0.16659488
2257,2203957-170,1.9013246,0.0793204,0.8498673
2258,2203957-177,0.0006744417,-1.0787109,-1.2459563
2259,2205645-174,1.2345778,-1.1642729,-0.6303762
2260,2205645-179,-0.0015088462,-0.24975556,1.8507199
2261,2205645-183,-0.009120699,-1.288222,-0.39429435
2262,2208771-83,0.0019837392,0.39566275,-1.9877284
2263,2210757-104,1.1813563,-0.7823762,-0.44401947
2264,2210757-93,0.7130914,-2.1591637,-1.1941684
2265,2211506-10,-2.5845115,-0.018973757,-0.9298132
2266,2211629-12,-2.1982005,-0.31817853,-1.2613277
2267,2217142-68,-0.6345233,-0.62816983,0.9698664
2268,2217142-73,-0.00954377,-0.11380195,1.4245769
2269,2217142-86,-0.0018375715,-0.103114344,1.1004494
2270,2217142-88,-0.024652816,0.13850503,-0.8165805
2271,2220292-211,0.61089236,-0.7101699,0.15561822
2272,2220292-218,0.9903329,-0.67286587,0.44842365
2273,2220292-229,0.0036155626,0.44158185,-0.45127985
2274,2224067-81,0.005546237,-0.3076693,1.92626
2275,2224067-84,-0.0027594618,0.42857546,2.6736789
2276,2226269-18,-1.615904,0.5158652,-0.36203334
2277,2228151-115,0.841855,-1.2890445,-0.6597831
2278,2228151-134,0.018524505,-0.64928865,1.4572295
2279,2232067-10,0.010907267,-1.1296059,-0.390362
2280,2234001-59,-0.013158443,-1.2810606,-0.8935284
2281,2234001-65,-0.009397695,-0.47544524,1.3366387
2282,2234001-68,0.0046105427,-0.5247438,0.9671047
2283,2234001-69,0.56865025,-0.08073772,0.44959313
2284,2234707-53,0.00021073772,-1.621966,-0.90284765
2285,2236340-105,0.0008286275,-1.1445299,-0.74616146
2286,2236340-109,-0.0033112078,-0.24844806,1.8168517
2287,2236340-116,-0.0068310364,-0.30264258,1.781322
2288,2236340-80,-0.4281894,0.5278218,1.085952
2289,2236340-89,0.0068532913,0.4597462,1.2117115
2290,2236607-77,-0.006091051,-1.9850582,-0.68778473
2291,2237876-103,-0.14560224,-0.2318989,0.7878822
2292,2237876-107,0.004464752,0.014091007,0.9750098
2293,2237876-113,-0.00791135,-0.4744951,1.0674238
2294,2237876-116,-0.019168356,-0.35833487,1.8425434
2295,2237876-119,0.008930631,-0.16086544,1.0257683
2296,2237876-120,-0.006880708,-0.38167733,1.7414899
2297,2237876-99,0.10334821,-0.3260936,-0.20467791
2298,2238652-59,0.73802,-1.7566465,-0.97394305
2299,2241695-100,-0.014625027,0.27591026,-0.99226975
2300,2241695-65,0.009086095,-0.915345,0.7842386
2301,2243079-81,1.229554,-0.20267373,0.9015761
2302,2251961-45,1.372198,-0.10437254,0.49344888
2303,2251961-48,2.1869953,0.30840728,0.9654411
2304,2252589-40,0.021410182,-0.23934416,0.6029105
2305,2252589-46,0.03522089,-0.46784252,1.5979805
2306,2252589-56,0.007532007,-0.40241793,1.3675889
2307,2252589-59,-0.033049215,0.46520558,-1.2024338
2308,2252589-68,-0.46406913,1.4636693,-0.46163702
2309,2252589-70,-0.7367252,0.6425943,-0.36800912
2310,2252589-79,0.06991765,-0.54207265,1.5133786
2311,2252589-90,0.8038775,-0.09397867,1.1044675
2312,2252649-63,7.5211574e-06,-1.3060166,-1.1703312
2313,2252939-100,-0.00012643624,-0.44803995,1.2441502
2314,2252939-107,0.0021466392,-0.26781005,1.0639858
2315,2252939-76,0.35280213,0.42306507,0.3795496
2316,2252939-96,-0.025948178,-0.84992564,-0.31143883
2317,2253137-15,-0.0016013226,-0.03735881,-0.87834835
2318,2253453-10,-0.5229639,-0.86269855,-0.49347425
2319,2254287-56,-0.015275758,-1.1782875,-0.40429977
2320,2254287-63,0.11537347,-0.2197789,0.75479615
2321,2254287-66,0.43094307,-0.30653378,0.83912235
2322,2255149-49,1.762155,0.26909518,0.8050848
2323,2255149-75,1.7254922,0.1803562,0.72518885
2324,2255149-80,1.3023311,-0.008213669,0.7003973
2325,2255149-83,-1.518504,0.02645512,-0.71788484
2326,2255149-89,0.28807783,0.110013865,0.64371175
2327,2255149-92,0.24573345,0.23838668,0.6267242
2328,2255149-94,-2.2025466,-0.14702693,-0.8276286
2329,2255149-97,1.8534174,0.067344815,0.8039031
2330,2255199-44,1.8197502,0.23797923,0.29904103
2331,2255608-58,0.00017485817,-4.35212,-1.635
2332,2259474-8,-0.011233236,-1.2657052,-1.2463827
2333,2260433-305,0.028556999,1.763474,1.7218796
2334,2260433-312,-0.04122543,-1.3640236,-0.9082878
2335,2260433-329,-0.020855475,-0.20628358,1.1017679
2336,2260433-338,-0.002836296,-0.16016272,1.1244469
2337,2260444-10,0.0034246952,-1.0983917,-0.4502619
2338,2260458-52,1.356865,-0.025761867,0.969276
2339,2260781-10,-0.0013005731,-0.048119158,-0.7129646
2340,2263290-48,1.0789013,-2.0414555,-1.178418
2341,2263290-53,-0.008493335,-0.3802769,1.100637
2342,2263719-67,1.2102823,0.16232054,0.8445703
2343,2263719-89,0.0013818877,-0.49787235,1.1596845
2344,2263719-93,-0.00066730106,-0.56698143,1.1545827
2345,2263846-8,-1.7706321,-0.24053292,-0.9302684
2346,2264253-10,-2.5321345,-0.4536038,-1.0699388
2347,2265123-52,-0.010455835,-1.7023531,-1.5934349
2348,2265124-102,-0.012190545,-0.45209315,2.04887
2349,2265124-107,0.033506807,-0.16598307,0.9884774
2350,2265124-34,-0.014696956,-0.06733718,1.7066711
2351,2265124-39,0.0063789664,-0.061402995,1.7699162
2352,2265124-52,0.002819757,-0.11084315,1.5159007
2353,2265124-54,-0.017050091,-0.044294495,1.2984723
2354,2265124-64,-0.011613062,-0.17458373,1.66384
2355,2265124-68,-0.004963316,-0.4664408,1.8550655
2356,2265124-70,0.02027826,0.37263435,-1.389971
2357,2265124-74,-0.0005891933,-0.4089316,1.953824
2358,2265124-85,0.4369524,-0.10788275,0.961376
2359,2265124-91,0.00067888736,0.010820289,1.293771
2360,2265124-96,0.5893192,0.0068600476,0.8888747
2361,2265603-59,-0.0047229505,3.0097766,0.7865362
2362,2266115-55,0.21916747,-0.30502445,0.69610345
2363,2266116-68,0.0068087834,0.2310156,0.7404663
2364,2266116-73,-0.00010424029,0.20625034,0.8678069
2365,2266116-83,0.0062223636,0.21878816,0.87761486
2366,2266116-87,-0.010606093,-0.20487082,-0.80125356
2367,2266146-42,0.0042848396,0.27028763,1.1554656
2368,2266921-7,0.0056401566,-0.78579307,-1.8393874
2369,2267621-36,-0.008113913,1.4380437,0.31701398
2370,2267621-54,-1.4486003,1.2418572,0.9101887
2371,2267621-58,0.078797005,-1.038355,-0.2034137
2372,2267685-143,0.0021668605,0.75951755,0.95837593
2373,2267685-149,-0.0006081415,0.88664323,1.3404368
2374,2267685-154,-0.0041063647,1.1085265,0.9586304
2375,2267685-158,0.0038186254,-0.4925921,2.5122929
2376,2267685-33,0.9777839,0.5984101,1.057811
2377,2267685-38,-0.0032032856,0.7838624,1.1337025
2378,2267685-46,-0.018882558,-0.9524826,-0.89172953
2379,2267685-56,0.008213201,1.0583754,1.1802702
2380,2267685-64,0.014728471,0.6046725,1.0338485
2381,2267686-106,-2.732099e-05,0.6325583,0.9757744
2382,2267686-112,0.011478999,0.78657544,1.0124744
2383,2267686-117,-0.0144318035,0.5181639,1.1778055
2384,2267686-119,-1.20104,-0.49094397,-0.9474373
2385,2267686-123,-1.0244596,-0.39519188,-0.8598264
2386,2267686-126,-0.029575625,-0.28900814,-0.7879633
2387,2267686-129,0.0031119105,-0.35152656,-1.1741035
2388,2267686-131,-0.0004049652,-0.5180522,-1.3314025
2389,2267686-44,0.9474512,0.33872664,1.2247032
2390,2267686-52,0.9147849,0.16927226,1.0557631
2391,2267745-104,-0.010524793,0.5251765,-0.82349116
2392,2267745-52,0.005053898,-0.36415386,1.0662096
2393,2267745-65,-0.0009887646,-0.3532847,1.2472193
2394,2267745-68,0.010582586,-0.26135203,1.2002757
2395,2267745-74,0.0092432415,0.18985742,-1.1359353
2396,2267745-89,0.0030348282,-0.35324728,1.2718753
2397,2267745-94,-0.0020465346,-0.31775242,1.4141796
2398,2267745-99,0.0008798401,-0.4931797,1.2445409
2399,2267811-124,0.7119628,-0.14532553,0.88484603
2400,2267811-28,1.7782968e-06,-0.03266836,4.1691747
2401,2267811-35,0.0031302553,-0.026485223,1.7570884
2402,2267811-46,-0.24009481,-0.61555964,1.2294577
2403,2267811-50,0.011050385,-0.7431392,-0.8894616
2404,2267811-51,0.00089709886,-0.52193123,-0.970609
2405,2267811-54,-0.014857651,-0.14165889,1.0420651
2406,2267811-58,-0.007689058,0.0986843,-1.3054485
2407,2267811-61,0.0026418173,-0.11059572,1.1830877
2408,2267811-64,0.0016803218,-0.5644706,1.7525895
2409,2267811-73,-0.005344106,-0.27681506,1.3728708
2410,2268029-104,0.08144519,-0.24969278,0.62305284
2411,2268069-50,0.26005414,0.8054043,0.47560477
2412,2268069-69,-0.3644251,-0.6660856,-0.42036697
2413,2268069-73,-0.01636659,0.21624352,0.9318743
2414,2268414-39,0.002738841,0.72574824,-2.582356
2415,2268414-55,-0.0031288024,-0.48686796,1.8494402
2416,2268416-39,0.0012065009,-0.36301297,1.1499753
2417,2268417-30,-0.010693309,0.32371458,0.82183427
2418,2268417-35,0.008391177,0.39019895,1.1860244
2419,2268417-49,0.004573683,0.8080122,1.3843629
2420,2268417-52,0.2648164,-1.0993629,-0.67616856
2421,2268417-54,0.43892384,-1.5150087,-1.0005338
2422,2268417-57,0.9832142,0.54368865,0.97934216
2423,2268417-63,-0.002377404,-0.17566542,1.0970349
2424,2268417-71,0.010612372,-0.27262577,1.1357548
2425,2268417-80,-0.015910834,0.5079686,0.33130527
2426,2268619-48,0.21605647,-0.35751155,1.2483865
2427,2268884-83,0.31206453,1.413071,0.75287515
2428,2268884-94,-0.6912835,-1.7054166,-0.8716296
2429,2268936-53,0.6383633,0.7053392,0.4528263
2430,2268936-61,-1.3426975,-0.7981206,-0.19870898
2431,2269049-8,0.11260888,-1.4102007,-1.1840885
2432,2269481-8,0.00012832921,0.2611405,-1.8158935
2433,2269485-45,-0.00048360784,1.4160968,1.2001828
2434,2269485-69,-0.0003160666,-0.010415119,1.6419134
2435,2269710-9,0.0077968333,-1.6454928,-1.7226229
2436,2269911-44,1.5960646,-0.22379449,-0.8318467
2437,2269911-51,-0.00047584917,-0.35190845,1.994628
2438,2269911-54,0.0045518354,-0.33378842,1.5130293
2439,2269911-61,0.0009259815,-0.3169806,1.109456
2440,2269911-64,0.0048985584,-0.38179,2.0533576
2441,2270100-31,-0.003572439,-0.23674187,1.4067665
2442,2270100-37,-0.000388706,-0.013617809,1.2146678
2443,2270100-51,0.0048344387,-0.7965327,-1.7834666
2444,2270100-53,-0.00017209459,-1.3215215,-2.8836892
2445,2270117-9,-1.6990175,-0.419709,-0.62749934
2446,2270163-9,0.010044951,-1.0056422,-0.88934153
2447,2270433-32,-0.0028424752,-0.7094101,0.30575
2448,2270577-9,-0.12833914,-0.098702446,-0.6535051
2449,2270642-30,1.2980667,-0.818175,-0.7222127
2450,2270789-103,-0.009377071,-0.5583294,1.3730282
2451,2270789-106,0.008957123,-0.7361644,1.2400595
2452,2270789-144,0.29629725,-0.64342624,1.2315996
2453,2270789-150,1.0386522,-0.47762802,1.1922877
2454,2270789-157,-2.517704,-0.028718688,-1.0911497
2455,2270789-158,-1.1820034,1.569111,0.8861556
2456,2270789-169,-2.5956967,-0.026884167,-1.1022727
2457,2270789-170,-1.5619156,0.22748531,-1.1900549
2458,2270789-176,-1.2425803,0.50267726,-1.3117725
2459,2270789-179,0.17485596,-0.52906555,0.34824494
2460,2270789-187,-0.010207103,-0.88318956,1.258646
2461,2270789-191,-0.027110603,0.5714583,-1.2008396
2462,2270789-194,-2.4106896,-0.05511599,-1.1486152
2463,2270789-41,0.31150568,-0.14256549,0.83259743
2464,2270789-48,0.055115018,-0.3205901,0.76846695
2465,2270789-61,-0.01957603,0.38410228,-0.85923284
2466,2270789-62,-0.016510434,-0.34312823,0.84986997
2467,2270789-64,-0.0062867487,0.9985551,-1.4131482
2468,2270789-65,0.0011542656,1.1217308,-1.5717142
2469,2270789-68,0.010535943,-0.88314545,1.4039409
2470,2270789-71,0.9175889,-0.29283577,0.9054023
2471,2270789-73,-1.6058676,0.13493046,-1.0924282
2472,2270789-76,-0.63001645,0.34035873,0.10834822
2473,2270789-85,-0.016039232,-0.42496365,1.0523602
2474,2270789-91,-0.016296495,-0.57188857,1.3683739
2475,2270800-21,1.7016684,0.7992687,0.56030685
2476,2270800-26,1.8609353,0.8371528,0.6250235
2477,2270800-34,-1.9337845,-0.42593226,-0.64705443
2478,2270800-40,1.6456851,0.49798465,0.6407307
2479,2270800-53,1.6392673,0.5022493,0.6436152
2480,2270800-61,-2.2296793,-0.5386004,-0.7675793
2481,2270800-62,1.6834018,0.52746844,0.7198093
2482,2270800-68,1.7128536,0.5394307,0.6823323
2483,2270800-71,-2.1401358,-0.5640236,-0.72696894
2484,2270894-103,-0.24477668,0.6020958,-0.9952588
2485,2270894-111,-0.004450031,-0.94948727,1.6754936
2486,2270894-117,0.0064231465,-0.7680526,1.3964685
2487,2270894-120,0.023557357,-0.92705655,1.6311139
2488,2270894-123,0.25511456,-0.5693423,1.2104474
2489,2270894-129,0.14906901,-0.56208843,1.0779347
2490,2270894-139,0.016386658,-0.75832826,1.263578
2491,2270894-143,1.0083967,-0.13940394,0.9100377
2492,2270894-148,0.012459916,-0.59489024,1.1728823
2493,2270894-75,0.03036352,-0.51790816,1.0447129
2494,2270894-81,0.009981476,-0.45018554,1.095708
2495,2270894-93,0.0009088692,-0.46996132,1.0450436
2496,2270894-96,-0.39216664,0.56646955,-1.2836242
2497,2270902-28,0.014003158,0.053616542,0.8517185
2498,2270902-33,0.22473325,0.071578816,1.0072
2499,2270902-44,0.0008489338,-0.06645843,2.0241234
